"Date","NO2","NO","O3","SO2","PM10","Precip","Temp","Humid","season","O3.time.event.exceedance","PM10.time.event.exceedance"
2015-11-14,44.2,90.4,5.2,6.7,49,0,16.7,91.5,"winter",1,Inf
2015-11-15,42.9,71.9,19,8.1,57,0,10.5,98.3,"winter",1,Inf
2015-11-16,44.4,142.7,5,8.4,59,0,12.9,91.9,"winter",1,Inf
2015-11-17,50.1,248.6,5.7,9.5,62,0,11.9,94.4,"winter",1,Inf
2015-11-18,61.3,212.5,4.5,10.6,55,0,12.9,96,"winter",1,Inf
2015-11-19,44.9,174.3,8.3,7.7,44,0,9.9,95.9,"winter",1,Inf
2015-11-20,57.3,213.2,12,6.6,NA,0,12,95.8,"winter",1,Inf
2015-11-21,46.5,138.6,32.5,9.2,47,0,12.5,87.2,"winter",1,Inf
2015-11-22,36.1,63.3,47.2,6.9,NA,0.2,12.2,94,"winter",1,Inf
2015-11-23,60.3,140.9,17.5,3.5,NA,0,15.5,87,"winter",1,Inf
2015-11-24,75.6,306.6,27.7,5.6,34,1,8,83.2,"winter",1,Inf
2015-11-25,70.2,277.2,6,7.5,52,0,8.7,86.2,"winter",1,Inf
2015-11-26,79.7,276,10,9.7,70,0,5.7,78.8,"winter",1,Inf
2015-11-27,96.3,390.1,16.4,16.9,55,0,8.9,83.3,"winter",1,Inf
2015-11-28,79.6,327.7,6.5,8.7,56,0,11.4,85.7,"winter",1,Inf
2015-11-29,83.1,286.2,6.8,9.5,70,0,9.4,79.9,"winter",1,Inf
2015-11-30,101.6,390.2,26.1,19,64,0,9.9,82.6,"winter",1,Inf
2015-12-01,85.7,431.5,21.2,12.1,75,0,15.3,78.9,"winter",1,Inf
2015-12-02,96.6,452.9,5.5,7.3,105,0,15.9,83.9,"winter",1,Inf
2015-12-03,75,343,5,4.7,91,0,8.7,92.7,"winter",1,Inf
2015-12-04,70.7,310,4.8,5.6,73,0,8.1,95.4,"winter",1,Inf
2015-12-05,47.6,178,4.9,4.1,68,0,5.5,95.1,"winter",1,Inf
2015-12-06,48.1,151.5,4.4,3.3,78,0,8.1,93.1,"winter",1,Inf
2015-12-07,63.2,221.6,4.1,3.6,73,0,7.3,98.4,"winter",1,Inf
2015-12-08,51.1,202,6.6,8,91,0,8.3,91.5,"winter",1,Inf
2015-12-09,53.8,187.9,4.5,5.2,72,0,10.9,94.8,"winter",1,Inf
2015-12-10,77.9,395.4,6.5,NA,51,0,7.7,95.8,"winter",1,Inf
2015-12-11,69,299,5.3,4.8,53,0,8,94.8,"winter",1,Inf
2015-12-12,64.4,285.4,5.2,7,62,0,8.6,93.8,"winter",1,Inf
2015-12-13,51.2,191,5.5,6.6,66,0,10.7,94.4,"winter",1,Inf
2015-12-14,64.4,272.2,4.6,7,75,0,9.1,84.3,"winter",1,Inf
2015-12-15,94.8,408.7,5.6,7.6,88,0,7.8,86.1,"winter",1,Inf
2015-12-16,106.5,408.9,8.9,8.5,98,0,11.9,90.6,"winter",1,Inf
2015-12-17,116.1,538.7,6.7,8.4,92,0,11.8,85.9,"winter",1,Inf
2015-12-18,131.5,706.8,7.1,9,90,0,12.2,83.8,"winter",1,Inf
2015-12-19,105.8,526.9,12.9,9.8,77,0,11.7,86.6,"winter",1,Inf
2015-12-20,82.7,349.3,6.6,9.2,78,0,12.4,85.8,"winter",1,Inf
2015-12-21,76.4,299.1,3.9,6.4,85,0,12.7,83.4,"winter",1,Inf
2015-12-22,59.7,294.9,4,6.8,70,0.2,9.4,92.9,"winter",1,Inf
2015-12-23,68.7,347,4.2,6.7,68,0,11.5,88.9,"winter",1,Inf
2015-12-24,40.3,135.7,4,5.6,57,0,9.4,91.4,"winter",1,Inf
2015-12-25,40.2,136.6,5,5.7,57,0,8.8,91.4,"winter",1,Inf
2015-12-26,54.8,236.3,4.6,6.3,50,0,8.7,90.4,"winter",1,Inf
2015-12-27,48.5,188.9,7,5.9,60,0,9.5,94.9,"winter",1,Inf
2015-12-28,67.2,283.1,5.3,6.8,60,0,6.1,96.5,"winter",1,Inf
2015-12-29,75.8,370.9,5,7.4,75,0,8.4,97.2,"winter",1,Inf
2015-12-30,73.4,392.4,27.1,9.1,45,0,8.6,96.7,"winter",1,Inf
2015-12-31,39.6,74.5,11.5,6,32,0,10.5,84.9,"winter",1,Inf
2016-01-01,41.4,159.1,10.3,7.2,68,0,7,69.4,"winter",1,Inf
2016-01-02,37.2,106.3,19.9,6.8,37,0,5.8,94.7,"winter",1,Inf
2016-01-03,40.9,85,25.1,7.4,30,2.8,2.3,99.7,"winter",1,Inf
2016-01-04,41.8,99.4,5.9,8.9,33,0.4,2.9,99.9,"winter",1,Inf
2016-01-05,46.4,147.3,7.7,8.9,34,0.6,2.9,97.2,"winter",1,Inf
2016-01-06,48.6,110.5,19.6,10.5,33,0.4,4.4,90.2,"winter",1,Inf
2016-01-07,83.1,394.2,9.8,10.1,43,0,9.1,88.8,"winter",1,Inf
2016-01-08,64.3,266.6,5,9,52,0,6.7,88.5,"winter",1,Inf
2016-01-09,48,154.9,8,9.1,45,0,5.9,89.8,"winter",1,Inf
2016-01-10,52.1,213.5,4.9,9.5,40,2.4,5.7,98.2,"winter",1,Inf
2016-01-11,40.7,152.1,3.5,10.3,30,0.2,7.1,99.8,"winter",1,Inf
2016-01-12,79.9,315.6,8,11.6,36,0.2,8,97.6,"winter",1,Inf
2016-01-13,69.7,200.3,23.1,11.6,22,0,13,97,"winter",1,Inf
2016-01-14,64.1,187.3,8.2,9.1,29,0,12.7,64.8,"winter",1,Inf
2016-01-15,61.8,162,42,11.7,27,0,7,82.3,"winter",1,Inf
2016-01-16,79.5,292.9,33.9,11.3,25,0,10.8,87.6,"winter",1,Inf
2016-01-17,44.5,66.8,53.3,9.7,7,0,11.2,78.1,"winter",1,Inf
2016-01-18,82.4,295.4,37.2,9.4,22,0,8.6,31,"winter",1,Inf
2016-01-19,88.7,298.3,14.8,11.4,41,0,5.2,37.8,"winter",1,Inf
2016-01-20,84.2,316.3,11.3,9.9,54,0,4.4,48.9,"winter",1,Inf
2016-01-21,94,366.8,8.3,9.1,78,0,5.6,58.5,"winter",1,Inf
2016-01-22,94.2,394,10.8,9.1,85,0,6.5,64.3,"winter",1,Inf
2016-01-23,108.6,377.6,28.1,6.3,87,0,6.7,69.3,"winter",1,Inf
2016-01-24,95.7,268.7,14.7,10.3,103,0,8,70.1,"winter",1,Inf
2016-01-25,105.6,388.3,31.5,11.8,98,0,9.4,73.8,"winter",1,Inf
2016-01-26,86.7,296.9,32.6,9.1,56,0,14,75.5,"winter",1,Inf
2016-01-27,83.1,303,5.5,9.1,79,0,15.2,75.2,"winter",1,Inf
2016-01-28,83.9,334.9,4.6,6.2,89,0,12.5,81.9,"winter",1,Inf
2016-01-29,77.7,262.3,22.6,7.8,76,0,12.2,81.7,"winter",1,Inf
2016-01-30,81.7,265,4.1,5.7,136,0,15.8,86.8,"winter",1,Inf
2016-01-31,62.5,227,22.5,7,91,1,11,93.4,"winter",1,Inf
2016-02-01,86.3,421.3,6,5.5,55,0,14.5,93.4,"winter",1,Inf
2016-02-02,49.1,210.5,5.9,5.1,80,0,9.6,95.2,"winter",1,Inf
2016-02-03,62.8,280.1,56.5,6.4,29,0.2,9.5,95.9,"winter",1,Inf
2016-02-04,70.6,147.4,44,12,16,2.8,10.1,96.2,"winter",1,Inf
2016-02-05,61,166.3,22.6,3.9,36,0,12.8,40.3,"winter",1,Inf
2016-02-06,65.7,201.3,6.4,3.1,48,0,12.6,65.9,"winter",1,Inf
2016-02-07,57.5,173.4,16,4,30,0.2,7.9,81.1,"winter",1,Inf
2016-02-08,55.4,148.6,18.1,3.9,26,2.8,7.3,96.3,"winter",1,Inf
2016-02-09,77.9,386.5,15.8,12.5,34,1.6,10.9,96.6,"winter",1,Inf
2016-02-10,78.8,153.9,53.3,5.1,15,4,10.1,96.2,"winter",1,Inf
2016-02-11,85.9,279.6,30.3,16.1,23,0.2,14,96.6,"winter",1,Inf
2016-02-12,60.7,116.1,33.7,4.6,30,0,11.7,62.1,"winter",1,Inf
2016-02-13,51.7,116.1,15.1,6.1,51,1.2,9,99.3,"winter",1,Inf
2016-02-14,53,93.4,17.3,4.5,35,0.2,9.1,98.3,"winter",1,Inf
2016-02-15,58.3,197.1,21.4,5.4,35,0.8,6.3,98.5,"winter",1,Inf
2016-02-16,57.3,144.1,43.1,2.4,13,0,13,92.9,"winter",1,Inf
2016-02-17,58.5,148.1,44.1,2.5,12,1.2,8.9,97.7,"winter",1,Inf
2016-02-18,55.3,197.6,28,5.4,26,0.6,8.2,99.1,"winter",1,Inf
2016-02-19,92.5,407.5,34.4,7.2,34,0,11.5,91.3,"winter",1,Inf
2016-02-20,61.9,93.4,56.2,6.3,18,0,14.3,84.8,"winter",1,Inf
2016-02-21,54.3,110.4,64,4.1,21,0,13.6,83.2,"winter",1,Inf
2016-02-22,70.7,203.7,16,4.6,64,0,16.8,73.2,"winter",1,Inf
2016-02-23,59.7,121.3,21.8,5.4,77,0,13.3,90.4,"winter",1,Inf
2016-02-24,61.9,194.6,38,5,39,0.2,13.5,90.2,"winter",1,Inf
2016-02-25,54.4,108.8,47.4,2.6,22,0,12.5,87.5,"winter",1,Inf
2016-02-26,70.8,275.7,74.1,5.1,46,0,10.1,83.4,"winter",1,Inf
2016-02-27,46,104.9,40.5,2.8,21,1.2,8.7,87.9,"winter",1,Inf
2016-02-28,58.9,101.3,54.7,3.2,13,2,6.7,94.8,"winter",1,Inf
2016-02-29,72,192.8,46.5,3.2,12,3.6,8.7,96.4,"winter",1,Inf
2016-05-01,46.5,88.1,80.5,2.7,8,4,20.7,87.9,"summer",1,NA
2016-05-02,66.2,142.8,60,9,18,2.6,12.1,97.1,"summer",1,NA
2016-05-03,98.2,239,94.6,8.7,NA,0,16.9,86.6,"summer",1,NA
2016-05-04,81.5,122,100.3,8.1,NA,0,24.6,83.8,"summer",1,NA
2016-05-05,75.9,102.5,105.2,1.5,23,0,23.6,31.5,"summer",1,NA
2016-05-06,113,232,113.6,5.1,34,0,22.2,63.4,"summer",1,NA
2016-05-07,121.9,137.3,127.3,7.9,33,0,24.4,60.7,"summer",1,NA
2016-05-08,73.6,84.4,113.6,5.9,24,0,24.3,58.8,"summer",1,NA
2016-05-09,73.2,102.9,84.6,2.1,22,0,23.1,59.3,"summer",1,NA
2016-05-10,75.5,136.8,44.1,2.6,33,0.6,18.2,96.3,"summer",1,NA
2016-05-11,78.5,118.3,55.5,3.1,28,1.6,17.9,97.1,"summer",1,NA
2016-05-12,89.6,152.4,56.1,3.8,13,8.6,16.2,94.4,"summer",1,NA
2016-05-13,81.4,189.8,49.5,6.1,21,2,16.8,95.8,"summer",1,NA
2016-05-14,71.4,122.5,91.8,5.3,26,0.8,19.6,93.1,"summer",1,NA
2016-05-15,40.4,53,101.7,2.8,11,0,23.5,91.1,"summer",1,NA
2016-05-16,54.8,95.9,NA,2.2,14,0,24.3,86.1,"summer",1,NA
2016-05-17,80.6,128.9,NA,5.6,19,0,19.9,82.2,"summer",1,NA
2016-05-18,81.8,132.2,NA,8,23,0,21.3,74.6,"summer",1,NA
2016-05-19,98.7,159.4,NA,3.4,12,0,21.9,61.6,"summer",1,NA
2016-05-20,125.8,174.7,NA,2.9,17,6.4,16.2,95.7,"summer",1,NA
2016-05-21,94.5,127.1,NA,NA,17,0,24.2,91,"summer",1,NA
2016-05-22,68.2,82.2,NA,NA,16,0,25.9,67.3,"summer",1,NA
2016-05-23,72.8,106.4,NA,NA,15,0,25.9,58.1,"summer",1,NA
2016-05-24,72.6,196.2,NA,NA,14,2.4,21.4,86.4,"summer",1,NA
2016-05-25,52.3,88.8,NA,NA,21,0,25.7,71.4,"summer",1,NA
2016-05-26,78.7,99.3,99.8,1.6,22,0,23.9,63.8,"summer",1,NA
2016-05-27,113.9,165.7,145.8,3.4,42,0,26.6,64.8,"summer",1,NA
2016-05-28,113.4,124.1,134.7,4.2,40,0,28.2,63.7,"summer",1,NA
2016-05-29,51,63.2,70.3,3,NA,0,28.7,64.5,"summer",1,NA
2016-05-30,102.1,182.7,45.7,3,NA,7.8,22.9,94.2,"summer",1,NA
2016-05-31,100.5,171.1,53.9,3.8,18,29.6,19.2,98.9,"summer",1,NA
2016-06-01,86.5,192.4,74.8,4.9,22,3,22.1,88.1,"summer",1,NA
2016-06-02,56.8,67.1,88.7,7.8,15,6.8,22.1,96.5,"summer",1,NA
2016-06-03,60.6,90.5,99.4,7.7,21,15.2,22.2,96,"summer",1,NA
2016-06-04,55.8,73.6,89.5,5.9,12,7,22.9,98.1,"summer",1,NA
2016-06-05,77.2,95.4,91.2,6.8,17,7,22.7,97.1,"summer",1,NA
2016-06-06,83.8,131.5,99,6.7,18,2.2,24.4,89.5,"summer",1,NA
2016-06-07,98.2,157.7,119.1,7.8,23,0,27.3,89.7,"summer",1,NA
2016-06-08,77.1,136.1,113.6,10,21,0,28.5,74.5,"summer",1,NA
2016-06-09,79,102.3,100.9,6.9,22,5.2,27.7,88.4,"summer",1,NA
2016-06-10,95.3,153.2,110.6,10.6,21,2.6,24.4,96.9,"summer",1,NA
2016-06-11,77.2,86.2,94.4,8.7,19,0,25.1,90.8,"summer",1,NA
2016-06-12,52.3,60,107.9,7.9,12,7.2,24.3,96.4,"summer",1,NA
2016-06-13,64.2,105.6,102.2,9.8,15,0,24.8,79.1,"summer",1,NA
2016-06-14,56.9,89.1,97.1,9.9,14,0,26.5,77.8,"summer",1,NA
2016-06-15,66.8,102.4,90.4,9.9,14,20.2,24.2,95,"summer",1,NA
2016-06-16,78.4,104.7,63.8,9.8,19,10.6,23.9,99.5,"summer",1,NA
2016-06-17,55.5,90.1,67,12,19,9,24.4,97,"summer",1,NA
2016-06-18,50.7,62.2,90,13.6,17,0,24,75.1,"summer",1,NA
2016-06-19,80.5,106.1,79.3,10.2,17,0,23.3,66.4,"summer",1,NA
2016-06-20,78.3,156.3,96.6,9.8,16,0.8,23.4,74.8,"summer",1,NA
2016-06-21,76.3,127.9,117.1,9.4,21,0,27.1,83.4,"summer",1,NA
2016-06-22,108.4,125.8,157.4,8.6,31,0,27.6,58,"summer",1,NA
2016-06-23,125.7,186.5,177.8,7.4,43,0,31,65.3,"summer",1,NA
2016-06-24,117.2,144.3,165.4,NA,53,0,31.9,63.3,"summer",1,NA
2016-06-25,58.7,64.6,103.6,NA,29,0,32.6,68.1,"summer",1,NA
2016-06-26,41.3,73.8,119.7,NA,23,0,32.2,66.2,"summer",1,NA
2016-06-27,68.1,131.6,110.1,4.8,14,3,30.1,88.5,"summer",1,NA
2016-06-28,79.2,102.7,123.6,3.4,22,6.4,32.4,79.3,"summer",1,NA
2016-06-29,78.2,111,131.8,4.5,28,0,29.6,61.3,"summer",1,NA
2016-06-30,64.5,96.4,125.1,7.4,33,0,31.3,55.3,"summer",1,NA
2016-07-01,68.6,104.9,115.2,19.2,27,0,29.7,58.5,"summer",1,NA
2016-07-02,40.9,50.1,129.8,12.8,29,0,30.5,67.3,"summer",1,NA
2016-07-03,39.5,49,133.5,4.7,20,3.6,30.2,97,"summer",1,NA
2016-07-04,49.8,79.9,87.7,3.8,19,0,31,81.5,"summer",1,NA
2016-07-05,75.8,105,128.5,7,31,0,28.9,65,"summer",1,NA
2016-07-06,67.8,100.6,162.4,7.4,27,0,30,63.4,"summer",1,NA
2016-07-07,95.2,128.1,129.2,5.7,32,0,32.6,66,"summer",1,NA
2016-07-08,63,89,121.8,24.7,29,0,31.4,60.7,"summer",1,NA
2016-07-09,49.2,67.3,180.9,7.4,33,4,30.1,85.8,"summer",1,NA
2016-07-10,56.6,62.5,137.5,7,38,0,32.5,67.1,"summer",1,NA
2016-07-11,67.6,84.6,128.7,12.9,29,0,33.4,63.9,"summer",1,NA
2016-07-12,74.9,114.8,70,7.7,26,0,33.8,63,"summer",1,NA
2016-07-13,67.4,127.1,70.2,10.2,22,5.4,28.5,93.6,"summer",1,NA
2016-07-14,58.6,78.8,81.2,9,8,9.4,28.8,86.8,"summer",1,NA
2016-07-15,69.4,129.8,85.8,7.1,12,0,29.2,61.3,"summer",1,NA
2016-07-16,72.4,88.6,104.8,15.5,12,0,27.7,66.5,"summer",1,NA
2016-07-17,62,70.5,121.7,9.7,29,0,27.2,44.1,"summer",1,NA
2016-07-18,48.4,62.4,129.9,12.6,21,0,29.5,60.5,"summer",1,NA
2016-07-19,90.9,140.1,171.9,9.4,36,0,32.2,51.8,"summer",1,NA
2016-07-20,88.3,106.3,164.3,9.5,36,0,32.5,55.3,"summer",1,NA
2016-07-21,71.8,95.7,148.9,12.6,33,0,33.2,59.6,"summer",1,NA
2016-07-22,68.4,91,105.5,8.5,24,0,32,61.7,"summer",1,NA
2016-07-23,48,67.4,109,9.7,20,0,30.1,64.8,"summer",1,NA
2016-07-24,36.3,52.8,111,8.2,22,0,29.8,66.1,"summer",1,NA
2016-07-25,72.1,115.8,126.4,10.8,30,0,30.6,73.6,"summer",1,NA
2016-07-26,73.3,83.3,132.5,8.5,21,0,33.4,69.4,"summer",1,NA
2016-07-27,66.6,120.4,115,12.5,24,3.8,32.2,77,"summer",1,NA
2016-07-28,56.5,82,109.8,9.4,NA,18.4,31.1,95.8,"summer",1,NA
2016-07-29,76.2,111.7,140.1,9.4,24,4.2,29.6,98.6,"summer",1,NA
2016-07-30,36.1,46.8,116.7,10.2,25,0,31,67,"summer",1,NA
2016-07-31,36.6,55.4,88.2,9.6,18,0,31.4,54.1,"summer",1,NA
2016-08-01,52.8,115.2,97.5,9.3,16,19.6,28.4,96.7,"summer",1,NA
2016-08-02,50.3,78.9,103.8,8.4,14,0.2,29.3,97.8,"summer",1,NA
2016-08-03,62.3,98.2,122,4.5,26,0,29.1,63.4,"summer",1,NA
2016-08-04,65.7,90.4,137.7,4.5,27,0,32,66.2,"summer",1,NA
2016-08-05,49,72.7,83.4,9.3,9,0,32.6,65,"summer",1,NA
2016-08-06,60.6,107.9,90.5,3.8,13,10.8,25.7,96.5,"summer",1,NA
2016-08-07,67.4,76.9,104.8,2.8,12,0,27.7,64.3,"summer",1,NA
2016-08-08,72.6,102,130,3.4,19,0,29.7,57.4,"summer",1,NA
2016-08-09,73.5,96.6,134.5,4.9,24,0,29,62.6,"summer",1,NA
2016-08-10,39.5,51.8,99.7,4.5,10,0,29.8,62.7,"summer",1,NA
2016-08-11,42.7,61.5,97,3.7,10,8,26.1,98.7,"summer",1,NA
2016-08-12,54.9,74.9,113.9,3.3,17,0,24.3,70.7,"summer",1,NA
2016-08-13,48.4,62.1,134.7,3.1,20,0,26.5,59.4,"summer",1,NA
2016-08-14,48.5,56.3,129.8,NA,23,0,28.6,63.7,"summer",1,NA
2016-08-15,47.6,54,114.7,NA,18,0,31.3,69.6,"summer",1,NA
2016-08-16,49.7,71.7,125.3,NA,18,0,31.9,66.4,"summer",1,NA
2016-08-17,32.3,51.4,105,NA,18,0,31,59.6,"summer",1,NA
2016-08-18,38.7,54.9,101.3,NA,20,0,31.8,69,"summer",1,NA
2016-08-19,42.4,51.5,121.3,NA,23,0.2,29.6,79.2,"summer",1,NA
2016-08-20,38.4,49.1,78.1,NA,31,0,29.1,76,"summer",1,NA
2016-08-21,27.7,39.4,85.7,NA,15,0.4,25.3,78.1,"summer",1,NA
2016-08-22,49.5,56.9,102.2,NA,14,0.2,29.6,79.3,"summer",1,NA
2016-08-23,63.4,98.5,123.5,NA,21,0,27.3,68.6,"summer",1,NA
2016-08-24,69.9,100.5,140.5,NA,25,0,29.5,64.1,"summer",1,NA
2016-08-25,66.5,90.8,127.8,NA,26,0,30.5,62.2,"summer",1,NA
2016-08-26,75.4,99.4,124.5,NA,29,0,30.4,62,"summer",1,NA
2016-08-27,59.5,80.1,141.3,NA,28,0,30,55.5,"summer",1,NA
2016-08-28,59.5,65.9,128.8,NA,27,0,32.3,65,"summer",1,NA
2016-08-29,39.6,52,120.8,NA,24,0,33,66.2,"summer",1,NA
2016-08-30,65,102.3,70.2,NA,19,0,32,64.2,"summer",1,NA
2016-08-31,70.1,111.2,118.1,NA,25,10.8,26.7,98,"summer",1,NA
2016-11-01,61.8,126.6,42.3,5.9,52,0,13,96.4,"winter",66,92
2016-11-02,80.2,186.9,27.2,9.3,53,0,14.8,92.5,"winter",66,92
2016-11-03,84.2,309.6,23.1,9.5,67,0,15.8,83.1,"winter",66,92
2016-11-04,70.3,152.6,33.2,8.1,27,0,15,94.1,"winter",66,92
2016-11-05,57.4,118.2,16.1,10,22,0,15.1,73.7,"winter",66,92
2016-11-06,47.9,119.1,8,12.2,23,3.8,11.9,99.4,"winter",66,92
2016-11-07,98,328.2,21.6,14.7,24,1.4,11.2,99.7,"winter",66,92
2016-11-08,88.7,316.8,20.8,12,30,0,15.6,76.2,"winter",66,92
2016-11-09,80.8,268.6,14.1,14.3,39,6,11.8,73.6,"winter",66,92
2016-11-10,108.1,407.1,17.9,11.8,56,0,10.1,84.6,"winter",66,92
2016-11-11,69.5,226,36.3,8,55,0,12.2,84.2,"winter",66,92
2016-11-12,125.4,445.7,30.6,8.3,38,0.4,10.7,80.4,"winter",66,92
2016-11-13,89,330.9,19.5,7.2,33,0,14.2,85.3,"winter",66,92
2016-11-14,69.5,169.9,23.1,4.1,26,0,11.6,67.4,"winter",66,92
2016-11-15,93.2,296.3,15.3,5.8,36,0,9.5,82.2,"winter",66,92
2016-11-16,109.5,493.9,11.4,8.7,66,0,7.4,83.3,"winter",66,92
2016-11-17,86.9,312.3,6.3,7.1,102,0,11.5,84.1,"winter",66,92
2016-11-18,81.2,277.9,9.1,8.1,96,0,8.3,81.3,"winter",66,92
2016-11-19,72.2,262.2,5.9,8.9,70,0.6,9,95.5,"winter",66,92
2016-11-20,57.8,167.8,5.8,7.8,45,1,9.4,99.4,"winter",66,92
2016-11-21,58.1,224,5.5,8.5,24,1.8,9.1,99.6,"winter",66,92
2016-11-22,80.6,380.6,5.7,8.5,19,2.8,10.4,NA,"winter",66,92
2016-11-23,65.9,193,6.6,8,43,3.2,12,NA,"winter",66,92
2016-11-24,63.4,143,10.6,7.2,29,0.2,14.6,97.7,"winter",66,92
2016-11-25,76.4,164.9,22.5,7.5,19,2.6,14,97.5,"winter",66,92
2016-11-26,62.8,109.7,32.8,8,17,1.8,13.6,98.2,"winter",66,92
2016-11-27,76.4,236.5,9.2,9.8,37,0.2,15.6,98,"winter",66,92
2016-11-28,76.5,302.6,36.7,9.8,34,0,13,95.5,"winter",66,92
2016-11-29,80.1,161.6,46.4,5.7,21,0,10.9,97,"winter",66,92
2016-11-30,72.9,182.8,20.9,7.9,30,0,8.3,57.2,"winter",66,92
2016-12-01,87.3,248,16,12.4,31,0,9.4,79.1,"winter",66,92
2016-12-02,76.9,189.8,29.4,13,38,0,12.4,71.5,"winter",66,92
2016-12-03,72.8,196.4,13.9,8.5,60,0,15.6,79.3,"winter",66,92
2016-12-04,74.4,214,14.5,7.4,59,0,9.4,76.3,"winter",66,92
2016-12-05,97.9,413,6.9,7.8,90,0,9.2,82.5,"winter",66,92
2016-12-06,115.1,468.8,7.4,10,89,0,8.9,95.1,"winter",66,92
2016-12-07,138.8,610.6,11.1,9.1,83,0,11.6,96.3,"winter",66,92
2016-12-08,94.7,496.1,9.9,8.9,81,0,10.3,94.6,"winter",66,92
2016-12-09,111.3,492.5,7.6,9.2,78,0,9.6,89.3,"winter",66,92
2016-12-10,111.1,544.4,8.4,8.4,88,0,6.3,95.6,"winter",66,92
2016-12-11,87.6,402.9,7.4,NA,63,0,7.1,97.8,"winter",66,92
2016-12-12,87.3,290.4,9.6,NA,70,0,9.2,96.4,"winter",66,92
2016-12-13,89.9,319.1,7.4,NA,78,0,4.9,96.6,"winter",66,92
2016-12-14,83.8,273.6,6.8,NA,55,0,5.6,93.9,"winter",66,92
2016-12-15,104.9,399.8,7.3,8.4,76,0,3.7,99.2,"winter",66,92
2016-12-16,104.4,446.7,7.4,7.4,78,0,3.3,95.8,"winter",66,92
2016-12-17,104.9,579.4,8,8.4,74,0,5.9,96.6,"winter",66,92
2016-12-18,74,240.2,7.7,3.7,48,0,4.9,96.3,"winter",66,92
2016-12-19,94.4,331.9,14.3,5.5,NA,0,3.8,95.9,"winter",66,92
2016-12-20,110.1,485.5,21.6,8.1,38,0,5.4,95,"winter",66,92
2016-12-21,76,229.3,15.5,15,33,0.4,8,86.4,"winter",66,92
2016-12-22,129.8,721.8,10.8,9.7,55,0.2,11.8,94.4,"winter",66,92
2016-12-23,134.7,754.4,26.5,11.2,76,0,9.5,98.6,"winter",66,92
2016-12-24,95,453.1,24.6,10.1,44,0,11.1,91.9,"winter",66,92
2016-12-25,104.1,365.1,28.1,10.1,72,0,11.6,89.8,"winter",66,92
2016-12-26,97.4,322.1,29.2,14.9,74,0,9.7,85.2,"winter",66,92
2016-12-27,114.5,563.3,30.2,9.6,39,0,13.2,85.6,"winter",66,92
2016-12-28,91.3,286.7,29.9,13.8,40,0,20.4,70.7,"winter",66,92
2016-12-29,80.5,224.6,31.8,7.5,38,0,13.6,61.9,"winter",66,92
2016-12-30,83.6,290.6,39.4,6.7,65,0,8.8,79.3,"winter",66,92
2016-12-31,86.5,263.9,33.7,8,67,0,8.2,80,"winter",66,92
2017-01-01,112,508.3,29.1,10.5,127,0,4,82.3,"winter",66,92
2017-01-02,86.8,342.7,NA,12,63,0,10.2,83.9,"winter",66,92
2017-01-03,88.4,285,NA,12,66,0,7.9,82.3,"winter",66,92
2017-01-04,97.2,334.5,44.2,12.4,45,0,8.9,86.7,"winter",66,92
2017-01-05,51.5,73.1,59.5,11.3,15,0,10.5,85.2,"winter",66,92
2017-01-06,76.6,132.5,62.8,7.8,17,0,9.7,39.7,"winter",66,92
2017-01-07,81.5,136.6,50.4,7.9,32,0,4.1,41.5,"winter",66,92
2017-01-08,68.9,106.1,48.7,9.4,35,0,3.1,53,"winter",66,92
2017-01-09,83.1,201.6,32.8,14.8,68,0,2.8,60.7,"winter",66,92
2017-01-10,71.5,172.3,24.9,3.7,60,0,7,65.9,"winter",66,92
2017-01-11,74.4,152.7,36.1,2.6,44,0,1.5,76.5,"winter",66,92
2017-01-12,63.1,207.4,12.1,5,62,0,0.9,68.6,"winter",66,92
2017-01-13,65.6,131.9,25.7,4.3,32,0.6,2.4,87.4,"winter",66,92
2017-01-14,75.5,189,43.9,8.3,20,0.8,6.5,94.7,"winter",66,92
2017-01-15,76.7,144.4,43.8,3.8,30,0,9.7,54,"winter",66,92
2017-01-16,117.5,444.2,28.2,2.7,32,0,10,69.6,"winter",66,92
2017-01-17,93.7,269,25.8,6.7,30,0,5.8,46.6,"winter",66,92
2017-01-18,98.9,323.8,22.8,33.1,49,0,8.4,41.5,"winter",66,92
2017-01-19,133.7,555.6,25.6,11.9,NA,0,8.1,54,"winter",66,92
2017-01-20,143.8,631.9,24,6.4,69,0,8,60.1,"winter",66,92
2017-01-21,106.6,277.9,20.2,6.6,82,0,7.9,66.7,"winter",66,92
2017-01-22,105.2,301.3,43.2,8.7,62,0,7.3,67.5,"winter",66,92
2017-01-23,125.2,470.3,18.2,9.5,59,0,10,67.7,"winter",66,92
2017-01-24,161.4,694.2,18.5,16.1,75,0,10.4,59.8,"winter",66,92
2017-01-25,117.2,332.6,36.1,12.2,56,0,10.6,65.7,"winter",66,92
2017-01-26,92.8,245.1,27.8,6.3,67,0,9.1,55.7,"winter",66,92
2017-01-27,109.6,280.8,33.2,8.2,63,0,7,65.9,"winter",66,92
2017-01-28,112.5,293.6,12.6,4.2,92,0,6.1,61.5,"winter",66,92
2017-01-29,113.7,354.1,11.5,1,116,0,5.7,74.5,"winter",66,92
2017-01-30,101.6,269.3,3.9,2.2,149,0,6.9,82.8,"winter",66,92
2017-01-31,86.4,226.9,2.7,2.1,155,0,6.5,77.4,"winter",66,92
